player_id,game_id,game_title,game_type,cognitive_skills,max_score,raw_best_score,raw_average_score,play_count
4d6edd3c-f110-45e5-ab53-2b4063a425c0,10,Sequence Grid,minigame,Memory,100,70,70,2
4d6edd3c-f110-45e5-ab53-2b4063a425c0,11,Perception Match,minigame,Perception;Memory,250,223,218,4
4d6edd3c-f110-45e5-ab53-2b4063a425c0,13,Wordle,minigame,Learning;Reasoning,170,134,134,1
4d6edd3c-f110-45e5-ab53-2b4063a425c0,14,Word Bubble,minigame,Learning,200,162,150,3
4d6edd3c-f110-45e5-ab53-2b4063a425c0,15,Sequence Match,minigame,Memory,80,46,46,1
4d6edd3c-f110-45e5-ab53-2b4063a425c0,16,Verbal Memory,minigame,Memory,250,152,152,1
4d6edd3c-f110-45e5-ab53-2b4063a425c0,19,Odd One Out,minigame,Reasoning,175,90,82,5
4d6edd3c-f110-45e5-ab53-2b4063a425c0,30,Level 1,level,Reflex;Attention,95,63,63,1
4d6edd3c-f110-45e5-ab53-2b4063a425c0,32,Level 3,level,Memory;Perception,85,41,33,2
4d6edd3c-f110-45e5-ab53-2b4063a425c0,33,Level 4,level,Reasoning;Reflex,120,86,80,3
4d6edd3c-f110-45e5-ab53-2b4063a425c0,34,Level 5,level,Reasoning,190,159,159,1
517b9976-d2ab-40bb-b250-cfce5e299567,0,Cipher Rush,minigame,Attention;Reflex,250,120,17,3
517b9976-d2ab-40bb-b250-cfce5e299567,1,Match-a-Mole,minigame,Reflex;Attention,300,250,185,2
517b9976-d2ab-40bb-b250-cfce5e299567,2,"Good Guy, Bad Guy",minigame,Memory,200,0,0,1
517b9976-d2ab-40bb-b250-cfce5e299567,3,Feed The Fishes,minigame,Memory;Attention,90,0,0,2
517b9976-d2ab-40bb-b250-cfce5e299567,4,Train of Thoughts,minigame,Reflex;Reasoning,200,70,47,3
517b9976-d2ab-40bb-b250-cfce5e299567,5,Match The Notes,minigame,Memory;Perception,200,40,20,2
517b9976-d2ab-40bb-b250-cfce5e299567,7,Find Me If You Can,minigame,Perception,275,35,5,7
517b9976-d2ab-40bb-b250-cfce5e299567,8,Word Reveal,minigame,Attention;Memory,170,0,0,3
517b9976-d2ab-40bb-b250-cfce5e299567,10,Sequence Grid,minigame,Memory,100,30,15,4
517b9976-d2ab-40bb-b250-cfce5e299567,14,Word Bubble,minigame,Learning,200,136,128,2
517b9976-d2ab-40bb-b250-cfce5e299567,30,Level 1,level,Reflex;Attention,95,0,40,10
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,0,Cipher Rush,minigame,Attention;Reflex,250,127,127,1
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,1,Match-a-Mole,minigame,Reflex;Attention,300,199,199,1
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,2,"Good Guy, Bad Guy",minigame,Memory,200,117,88,2
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,3,Feed The Fishes,minigame,Memory;Attention,90,53,23,3
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,4,Train of Thoughts,minigame,Reflex;Reasoning,200,106,106,1
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,5,Match The Notes,minigame,Memory;Perception,200,63,63,1
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,6,Wordify,minigame,Learning,70,45,37,2
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,8,Word Reveal,minigame,Attention;Memory,170,110,71,6
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,9,Precision Product,minigame,Reflex;Learning,225,137,137,1
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,10,Sequence Grid,minigame,Memory,100,78,67,2
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,11,Perception Match,minigame,Perception;Memory,250,159,159,1
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,12,"Faster, Please",minigame,Reflex,200,91,91,1
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,13,Wordle,minigame,Learning;Reasoning,170,109,90,2
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,14,Word Bubble,minigame,Learning,200,132,88,4
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,15,Sequence Match,minigame,Memory,80,43,43,1
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,16,Verbal Memory,minigame,Memory,250,124,124,1
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,17,Number Memory,minigame,Memory,125,68,68,1
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,18,Stop The Clock,minigame,Reflex,800,390,139,6
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,19,Odd One Out,minigame,Reasoning,175,134,107,13
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,30,Level 1,level,Reflex;Attention,95,57,42,5
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,31,Level 2,level,Memory;Attention,100,45,20,2
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,32,Level 3,level,Memory;Perception,85,50,50,1
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,33,Level 4,level,Reasoning;Reflex,120,88,88,1
531f7fa4-c3a8-4bd6-abc5-df42340b1a3c,34,Level 5,level,Reasoning,190,129,129,1
5414e0d6-f807-44bb-948c-00eb2056c359,1,Match-a-Mole,minigame,Reflex;Attention,300,212,212,1
5414e0d6-f807-44bb-948c-00eb2056c359,10,Sequence Grid,minigame,Memory,100,70,45,3
5414e0d6-f807-44bb-948c-00eb2056c359,13,Wordle,minigame,Learning;Reasoning,170,92,92,1
5414e0d6-f807-44bb-948c-00eb2056c359,16,Verbal Memory,minigame,Memory,250,196,146,2
5414e0d6-f807-44bb-948c-00eb2056c359,19,Odd One Out,minigame,Reasoning,175,115,107,3
5414e0d6-f807-44bb-948c-00eb2056c359,30,Level 1,level,Reflex;Attention,95,61,50,2
5414e0d6-f807-44bb-948c-00eb2056c359,34,Level 5,level,Reasoning,190,102,102,1
54716eaf-ebd2-4b23-8374-4a9e022d81ad (1),0,Cipher Rush,minigame,Attention;Reflex,250,200,200,1
54716eaf-ebd2-4b23-8374-4a9e022d81ad (1),1,Match-a-Mole,minigame,Reflex;Attention,300,245,245,1
54716eaf-ebd2-4b23-8374-4a9e022d81ad (1),2,"Good Guy, Bad Guy",minigame,Memory,200,185,170,4
54716eaf-ebd2-4b23-8374-4a9e022d81ad (1),30,Level 1,level,Reflex;Attention,95,90,90,1
5584c4ec-9108-479e-885a-ec94c3badae0,0,Cipher Rush,minigame,Attention;Reflex,250,183,183,1
5584c4ec-9108-479e-885a-ec94c3badae0,4,Train of Thoughts,minigame,Reflex;Reasoning,200,131,131,1
5584c4ec-9108-479e-885a-ec94c3badae0,5,Match The Notes,minigame,Memory;Perception,200,137,137,1
5584c4ec-9108-479e-885a-ec94c3badae0,6,Wordify,minigame,Learning,70,48,48,1
5584c4ec-9108-479e-885a-ec94c3badae0,8,Word Reveal,minigame,Attention;Memory,170,141,126,12
5584c4ec-9108-479e-885a-ec94c3badae0,11,Perception Match,minigame,Perception;Memory,250,197,188,3
5584c4ec-9108-479e-885a-ec94c3badae0,15,Sequence Match,minigame,Memory,80,56,56,1
5584c4ec-9108-479e-885a-ec94c3badae0,16,Verbal Memory,minigame,Memory,250,163,163,1
5584c4ec-9108-479e-885a-ec94c3badae0,17,Number Memory,minigame,Memory,125,85,85,1
5584c4ec-9108-479e-885a-ec94c3badae0,31,Level 2,level,Memory;Attention,100,72,72,1
5584c4ec-9108-479e-885a-ec94c3badae0,32,Level 3,level,Memory;Perception,85,56,56,1
5584c4ec-9108-479e-885a-ec94c3badae0,33,Level 4,level,Reasoning;Reflex,120,95,80,2
578f0064-ba44-4300-ba13-5bfa94e295aa,1,Match-a-Mole,minigame,Reflex;Attention,300,168,168,1
578f0064-ba44-4300-ba13-5bfa94e295aa,4,Train of Thoughts,minigame,Reflex;Reasoning,200,113,81,2
578f0064-ba44-4300-ba13-5bfa94e295aa,6,Wordify,minigame,Learning,70,43,30,4
578f0064-ba44-4300-ba13-5bfa94e295aa,7,Find Me If You Can,minigame,Perception,275,157,157,1
578f0064-ba44-4300-ba13-5bfa94e295aa,8,Word Reveal,minigame,Attention;Memory,170,106,106,1
578f0064-ba44-4300-ba13-5bfa94e295aa,9,Precision Product,minigame,Reflex;Learning,225,95,95,1
578f0064-ba44-4300-ba13-5bfa94e295aa,10,Sequence Grid,minigame,Memory,100,51,51,1
578f0064-ba44-4300-ba13-5bfa94e295aa,11,Perception Match,minigame,Perception;Memory,250,102,102,1
578f0064-ba44-4300-ba13-5bfa94e295aa,12,"Faster, Please",minigame,Reflex,200,118,85,2
578f0064-ba44-4300-ba13-5bfa94e295aa,13,Wordle,minigame,Learning;Reasoning,170,94,69,2
578f0064-ba44-4300-ba13-5bfa94e295aa,14,Word Bubble,minigame,Learning,200,112,112,1
578f0064-ba44-4300-ba13-5bfa94e295aa,15,Sequence Match,minigame,Memory,80,43,43,1
578f0064-ba44-4300-ba13-5bfa94e295aa,16,Verbal Memory,minigame,Memory,250,114,114,1
578f0064-ba44-4300-ba13-5bfa94e295aa,31,Level 2,level,Memory;Attention,100,63,47,2
578f0064-ba44-4300-ba13-5bfa94e295aa,33,Level 4,level,Reasoning;Reflex,120,48,48,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,0,Cipher Rush,minigame,Attention;Reflex,250,88,88,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,1,Match-a-Mole,minigame,Reflex;Attention,300,123,108,3
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,2,"Good Guy, Bad Guy",minigame,Memory,200,91,78,4
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,3,Feed The Fishes,minigame,Memory;Attention,90,32,32,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,4,Train of Thoughts,minigame,Reflex;Reasoning,200,73,73,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,6,Wordify,minigame,Learning,70,23,23,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,8,Word Reveal,minigame,Attention;Memory,170,58,58,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,9,Precision Product,minigame,Reflex;Learning,225,72,72,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,10,Sequence Grid,minigame,Memory,100,47,41,5
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,11,Perception Match,minigame,Perception;Memory,250,108,95,4
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,12,"Faster, Please",minigame,Reflex,200,70,70,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,14,Word Bubble,minigame,Learning,200,69,69,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,15,Sequence Match,minigame,Memory,80,26,26,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,16,Verbal Memory,minigame,Memory,250,102,91,2
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,17,Number Memory,minigame,Memory,125,40,40,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,18,Stop The Clock,minigame,Reflex,800,288,288,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,19,Odd One Out,minigame,Reasoning,175,62,62,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,30,Level 1,level,Reflex;Attention,95,36,34,2
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,31,Level 2,level,Memory;Attention,100,37,37,1
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,32,Level 3,level,Memory;Perception,85,39,35,5
5aa663da-2ff5-44a1-9b9b-bfbc1e981d0e,34,Level 5,level,Reasoning,190,82,69,3
5b190361-fc48-47f8-b155-85daa06d2d0c,0,Cipher Rush,minigame,Attention;Reflex,250,151,136,3
5b190361-fc48-47f8-b155-85daa06d2d0c,2,"Good Guy, Bad Guy",minigame,Memory,200,107,107,1
5b190361-fc48-47f8-b155-85daa06d2d0c,3,Feed The Fishes,minigame,Memory;Attention,90,47,47,1
5b190361-fc48-47f8-b155-85daa06d2d0c,4,Train of Thoughts,minigame,Reflex;Reasoning,200,134,134,1
5b190361-fc48-47f8-b155-85daa06d2d0c,5,Match The Notes,minigame,Memory;Perception,200,131,131,1
5b190361-fc48-47f8-b155-85daa06d2d0c,6,Wordify,minigame,Learning,70,43,41,6
5b190361-fc48-47f8-b155-85daa06d2d0c,7,Find Me If You Can,minigame,Perception,275,159,159,1
5b190361-fc48-47f8-b155-85daa06d2d0c,8,Word Reveal,minigame,Attention;Memory,170,108,77,3
5b190361-fc48-47f8-b155-85daa06d2d0c,12,"Faster, Please",minigame,Reflex,200,121,105,5
5b190361-fc48-47f8-b155-85daa06d2d0c,13,Wordle,minigame,Learning;Reasoning,170,87,87,1
5b190361-fc48-47f8-b155-85daa06d2d0c,14,Word Bubble,minigame,Learning,200,136,109,2
5b190361-fc48-47f8-b155-85daa06d2d0c,15,Sequence Match,minigame,Memory,80,41,41,1
5b190361-fc48-47f8-b155-85daa06d2d0c,16,Verbal Memory,minigame,Memory,250,180,135,4
5b190361-fc48-47f8-b155-85daa06d2d0c,17,Number Memory,minigame,Memory,125,90,56,13
5b190361-fc48-47f8-b155-85daa06d2d0c,18,Stop The Clock,minigame,Reflex,800,528,528,1
5b190361-fc48-47f8-b155-85daa06d2d0c,30,Level 1,level,Reflex;Attention,95,52,52,1
5b190361-fc48-47f8-b155-85daa06d2d0c,31,Level 2,level,Memory;Attention,100,50,50,1
5b190361-fc48-47f8-b155-85daa06d2d0c,32,Level 3,level,Memory;Perception,85,63,63,1
5b190361-fc48-47f8-b155-85daa06d2d0c,33,Level 4,level,Reasoning;Reflex,120,66,66,1
5fb34995-9d6e-4292-913d-ebcafd0ca34a,0,Cipher Rush,minigame,Attention;Reflex,250,118,110,3
5fb34995-9d6e-4292-913d-ebcafd0ca34a,1,Match-a-Mole,minigame,Reflex;Attention,300,132,132,1
5fb34995-9d6e-4292-913d-ebcafd0ca34a,2,"Good Guy, Bad Guy",minigame,Memory,200,87,87,1
5fb34995-9d6e-4292-913d-ebcafd0ca34a,4,Train of Thoughts,minigame,Reflex;Reasoning,200,102,102,1
5fb34995-9d6e-4292-913d-ebcafd0ca34a,5,Match The Notes,minigame,Memory;Perception,200,100,100,1
5fb34995-9d6e-4292-913d-ebcafd0ca34a,6,Wordify,minigame,Learning,70,37,37,1
5fb34995-9d6e-4292-913d-ebcafd0ca34a,7,Find Me If You Can,minigame,Perception,275,114,114,1
5fb34995-9d6e-4292-913d-ebcafd0ca34a,8,Word Reveal,minigame,Attention;Memory,170,79,79,1
5fb34995-9d6e-4292-913d-ebcafd0ca34a,11,Perception Match,minigame,Perception;Memory,250,101,101,1
5fb34995-9d6e-4292-913d-ebcafd0ca34a,12,"Faster, Please",minigame,Reflex,200,102,83,5
5fb34995-9d6e-4292-913d-ebcafd0ca34a,14,Word Bubble,minigame,Learning,200,97,80,2
5fb34995-9d6e-4292-913d-ebcafd0ca34a,15,Sequence Match,minigame,Memory,80,40,40,1
5fb34995-9d6e-4292-913d-ebcafd0ca34a,17,Number Memory,minigame,Memory,125,61,54,2
5fb34995-9d6e-4292-913d-ebcafd0ca34a,18,Stop The Clock,minigame,Reflex,800,391,391,1
5fb34995-9d6e-4292-913d-ebcafd0ca34a,31,Level 2,level,Memory;Attention,100,47,45,2
5fb34995-9d6e-4292-913d-ebcafd0ca34a,32,Level 3,level,Memory;Perception,85,44,44,1
5fb34995-9d6e-4292-913d-ebcafd0ca34a,33,Level 4,level,Reasoning;Reflex,120,60,53,3
5fb34995-9d6e-4292-913d-ebcafd0ca34a,34,Level 5,level,Reasoning,190,104,78,4
61db4526-1302-49fc-84ce-0954cf692242,0,Cipher Rush,minigame,Attention;Reflex,250,113,97,2
61db4526-1302-49fc-84ce-0954cf692242,1,Match-a-Mole,minigame,Reflex;Attention,300,115,115,1
61db4526-1302-49fc-84ce-0954cf692242,2,"Good Guy, Bad Guy",minigame,Memory,200,73,73,1
61db4526-1302-49fc-84ce-0954cf692242,3,Feed The Fishes,minigame,Memory;Attention,90,47,47,1
61db4526-1302-49fc-84ce-0954cf692242,4,Train of Thoughts,minigame,Reflex;Reasoning,200,101,101,1
61db4526-1302-49fc-84ce-0954cf692242,13,Wordle,minigame,Learning;Reasoning,170,97,97,1
61db4526-1302-49fc-84ce-0954cf692242,30,Level 1,level,Reflex;Attention,95,49,30,2
69939284-767a-458d-aeef-e759fc62a7d9,5,Match The Notes,minigame,Memory;Perception,200,139,139,1
69939284-767a-458d-aeef-e759fc62a7d9,8,Word Reveal,minigame,Attention;Memory,170,103,103,1
69939284-767a-458d-aeef-e759fc62a7d9,9,Precision Product,minigame,Reflex;Learning,225,144,144,1
69939284-767a-458d-aeef-e759fc62a7d9,13,Wordle,minigame,Learning;Reasoning,170,108,108,1
69939284-767a-458d-aeef-e759fc62a7d9,14,Word Bubble,minigame,Learning,200,142,142,1
69939284-767a-458d-aeef-e759fc62a7d9,17,Number Memory,minigame,Memory,125,88,88,1
69939284-767a-458d-aeef-e759fc62a7d9,18,Stop The Clock,minigame,Reflex,800,587,587,1
69939284-767a-458d-aeef-e759fc62a7d9,30,Level 1,level,Reflex;Attention,95,58,58,1
69939284-767a-458d-aeef-e759fc62a7d9,34,Level 5,level,Reasoning,190,126,126,1
6c099074-1829-46a4-887a-6e61102bfe7f,0,Cipher Rush,minigame,Attention;Reflex,250,181,166,2
6c099074-1829-46a4-887a-6e61102bfe7f,1,Match-a-Mole,minigame,Reflex;Attention,300,254,241,7
6c099074-1829-46a4-887a-6e61102bfe7f,2,"Good Guy, Bad Guy",minigame,Memory,200,139,139,1
6c099074-1829-46a4-887a-6e61102bfe7f,3,Feed The Fishes,minigame,Memory;Attention,90,68,60,2
6c099074-1829-46a4-887a-6e61102bfe7f,4,Train of Thoughts,minigame,Reflex;Reasoning,200,154,136,2
6c099074-1829-46a4-887a-6e61102bfe7f,5,Match The Notes,minigame,Memory;Perception,200,172,158,7
6c099074-1829-46a4-887a-6e61102bfe7f,6,Wordify,minigame,Learning,70,47,47,1
6c099074-1829-46a4-887a-6e61102bfe7f,8,Word Reveal,minigame,Attention;Memory,170,113,113,1
6c099074-1829-46a4-887a-6e61102bfe7f,9,Precision Product,minigame,Reflex;Learning,225,195,176,20
6c099074-1829-46a4-887a-6e61102bfe7f,10,Sequence Grid,minigame,Memory,100,65,65,1
6c099074-1829-46a4-887a-6e61102bfe7f,11,Perception Match,minigame,Perception;Memory,250,170,170,1
6c099074-1829-46a4-887a-6e61102bfe7f,12,"Faster, Please",minigame,Reflex,200,160,145,3
6c099074-1829-46a4-887a-6e61102bfe7f,14,Word Bubble,minigame,Learning,200,179,161,6
6c099074-1829-46a4-887a-6e61102bfe7f,15,Sequence Match,minigame,Memory,80,52,52,1
6c099074-1829-46a4-887a-6e61102bfe7f,16,Verbal Memory,minigame,Memory,250,222,197,5
6c099074-1829-46a4-887a-6e61102bfe7f,17,Number Memory,minigame,Memory,125,97,83,2
6c099074-1829-46a4-887a-6e61102bfe7f,18,Stop The Clock,minigame,Reflex,800,543,543,1
6c099074-1829-46a4-887a-6e61102bfe7f,19,Odd One Out,minigame,Reasoning,175,135,118,2
6c099074-1829-46a4-887a-6e61102bfe7f,30,Level 1,level,Reflex;Attention,95,65,65,1
6c099074-1829-46a4-887a-6e61102bfe7f,31,Level 2,level,Memory;Attention,100,89,80,4
6c099074-1829-46a4-887a-6e61102bfe7f,32,Level 3,level,Memory;Perception,85,75,67,10
6c099074-1829-46a4-887a-6e61102bfe7f,33,Level 4,level,Reasoning;Reflex,120,81,81,1
6c099074-1829-46a4-887a-6e61102bfe7f,34,Level 5,level,Reasoning,190,140,135,2
6c5ae84a-2357-43f8-9c88-c4c67c37865b,0,Cipher Rush,minigame,Attention;Reflex,250,140,115,2
6c5ae84a-2357-43f8-9c88-c4c67c37865b,1,Match-a-Mole,minigame,Reflex;Attention,300,170,170,1
6c5ae84a-2357-43f8-9c88-c4c67c37865b,2,"Good Guy, Bad Guy",minigame,Memory,200,125,120,2
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,0,Cipher Rush,minigame,Attention;Reflex,250,151,139,7
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,1,Match-a-Mole,minigame,Reflex;Attention,300,167,167,1
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,3,Feed The Fishes,minigame,Memory;Attention,90,49,49,1
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,4,Train of Thoughts,minigame,Reflex;Reasoning,200,129,129,1
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,13,Wordle,minigame,Learning;Reasoning,170,117,95,3
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,16,Verbal Memory,minigame,Memory,250,161,127,2
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,30,Level 1,level,Reflex;Attention,95,59,48,4
7b116dad-c57d-4ce7-938d-85753438907b,0,Cipher Rush,minigame,Attention;Reflex,250,121,104,13
7b116dad-c57d-4ce7-938d-85753438907b,2,"Good Guy, Bad Guy",minigame,Memory,200,104,70,10
7b116dad-c57d-4ce7-938d-85753438907b,3,Feed The Fishes,minigame,Memory;Attention,90,54,39,4
7b116dad-c57d-4ce7-938d-85753438907b,4,Train of Thoughts,minigame,Reflex;Reasoning,200,122,122,1
7b116dad-c57d-4ce7-938d-85753438907b,5,Match The Notes,minigame,Memory;Perception,200,66,66,1
7b116dad-c57d-4ce7-938d-85753438907b,6,Wordify,minigame,Learning,70,34,26,7
7b116dad-c57d-4ce7-938d-85753438907b,8,Word Reveal,minigame,Attention;Memory,170,96,58,20
7b116dad-c57d-4ce7-938d-85753438907b,9,Precision Product,minigame,Reflex;Learning,225,116,69,2
7b116dad-c57d-4ce7-938d-85753438907b,10,Sequence Grid,minigame,Memory,100,53,53,1
7b116dad-c57d-4ce7-938d-85753438907b,11,Perception Match,minigame,Perception;Memory,250,123,123,1
7b116dad-c57d-4ce7-938d-85753438907b,12,"Faster, Please",minigame,Reflex,200,75,75,1
7b116dad-c57d-4ce7-938d-85753438907b,13,Wordle,minigame,Learning;Reasoning,170,105,69,2
7b116dad-c57d-4ce7-938d-85753438907b,14,Word Bubble,minigame,Learning,200,123,60,2
7b116dad-c57d-4ce7-938d-85753438907b,15,Sequence Match,minigame,Memory,80,43,34,2
7b116dad-c57d-4ce7-938d-85753438907b,16,Verbal Memory,minigame,Memory,250,89,89,1
7b116dad-c57d-4ce7-938d-85753438907b,18,Stop The Clock,minigame,Reflex,800,508,508,1
7b116dad-c57d-4ce7-938d-85753438907b,19,Odd One Out,minigame,Reasoning,175,73,73,1
7b116dad-c57d-4ce7-938d-85753438907b,30,Level 1,level,Reflex;Attention,95,47,30,3
7b116dad-c57d-4ce7-938d-85753438907b,31,Level 2,level,Memory;Attention,100,58,45,2
7b116dad-c57d-4ce7-938d-85753438907b,32,Level 3,level,Memory;Perception,85,50,50,1
7b116dad-c57d-4ce7-938d-85753438907b,33,Level 4,level,Reasoning;Reflex,120,67,67,1
7b116dad-c57d-4ce7-938d-85753438907b,34,Level 5,level,Reasoning,190,93,93,1
7e44185a-6c68-4f60-87b9-6319e7d28b67,1,Match-a-Mole,minigame,Reflex;Attention,300,202,202,1
7e44185a-6c68-4f60-87b9-6319e7d28b67,2,"Good Guy, Bad Guy",minigame,Memory,200,92,92,1
7e44185a-6c68-4f60-87b9-6319e7d28b67,3,Feed The Fishes,minigame,Memory;Attention,90,49,49,1
7e44185a-6c68-4f60-87b9-6319e7d28b67,4,Train of Thoughts,minigame,Reflex;Reasoning,200,106,106,1
7e44185a-6c68-4f60-87b9-6319e7d28b67,5,Match The Notes,minigame,Memory;Perception,200,142,142,1
7e44185a-6c68-4f60-87b9-6319e7d28b67,7,Find Me If You Can,minigame,Perception,275,189,189,1
7e44185a-6c68-4f60-87b9-6319e7d28b67,10,Sequence Grid,minigame,Memory,100,64,60,3
7e44185a-6c68-4f60-87b9-6319e7d28b67,11,Perception Match,minigame,Perception;Memory,250,159,130,6
7e44185a-6c68-4f60-87b9-6319e7d28b67,12,"Faster, Please",minigame,Reflex,200,143,97,6
7e44185a-6c68-4f60-87b9-6319e7d28b67,13,Wordle,minigame,Learning;Reasoning,170,113,77,4
7e44185a-6c68-4f60-87b9-6319e7d28b67,14,Word Bubble,minigame,Learning,200,145,112,4
7e44185a-6c68-4f60-87b9-6319e7d28b67,15,Sequence Match,minigame,Memory,80,42,42,1
7e44185a-6c68-4f60-87b9-6319e7d28b67,16,Verbal Memory,minigame,Memory,250,192,138,2
7e44185a-6c68-4f60-87b9-6319e7d28b67,17,Number Memory,minigame,Memory,125,96,56,5
7e44185a-6c68-4f60-87b9-6319e7d28b67,18,Stop The Clock,minigame,Reflex,800,550,455,2
7e44185a-6c68-4f60-87b9-6319e7d28b67,19,Odd One Out,minigame,Reasoning,175,139,83,4
7e44185a-6c68-4f60-87b9-6319e7d28b67,30,Level 1,level,Reflex;Attention,95,54,54,1
7e44185a-6c68-4f60-87b9-6319e7d28b67,31,Level 2,level,Memory;Attention,100,65,47,4
7e44185a-6c68-4f60-87b9-6319e7d28b67,32,Level 3,level,Memory;Perception,85,63,63,1
7e44185a-6c68-4f60-87b9-6319e7d28b67,33,Level 4,level,Reasoning;Reflex,120,92,66,2
7e44185a-6c68-4f60-87b9-6319e7d28b67,34,Level 5,level,Reasoning,190,137,109,7
810ca908-97fc-4b8b-bd96-558aec50495e,0,Cipher Rush,minigame,Attention;Reflex,250,95,95,1
810ca908-97fc-4b8b-bd96-558aec50495e,2,"Good Guy, Bad Guy",minigame,Memory,200,98,71,3
810ca908-97fc-4b8b-bd96-558aec50495e,3,Feed The Fishes,minigame,Memory;Attention,90,37,31,2
810ca908-97fc-4b8b-bd96-558aec50495e,5,Match The Notes,minigame,Memory;Perception,200,87,62,2
810ca908-97fc-4b8b-bd96-558aec50495e,6,Wordify,minigame,Learning,70,23,23,1
810ca908-97fc-4b8b-bd96-558aec50495e,7,Find Me If You Can,minigame,Perception,275,147,120,20
810ca908-97fc-4b8b-bd96-558aec50495e,8,Word Reveal,minigame,Attention;Memory,170,53,53,1
810ca908-97fc-4b8b-bd96-558aec50495e,9,Precision Product,minigame,Reflex;Learning,225,90,90,1
810ca908-97fc-4b8b-bd96-558aec50495e,10,Sequence Grid,minigame,Memory,100,32,32,1
810ca908-97fc-4b8b-bd96-558aec50495e,12,"Faster, Please",minigame,Reflex,200,65,65,1
810ca908-97fc-4b8b-bd96-558aec50495e,15,Sequence Match,minigame,Memory,80,42,34,10
810ca908-97fc-4b8b-bd96-558aec50495e,17,Number Memory,minigame,Memory,125,41,41,1
810ca908-97fc-4b8b-bd96-558aec50495e,19,Odd One Out,minigame,Reasoning,175,68,68,1
810ca908-97fc-4b8b-bd96-558aec50495e,30,Level 1,level,Reflex;Attention,95,38,36,2
810ca908-97fc-4b8b-bd96-558aec50495e,31,Level 2,level,Memory;Attention,100,36,36,1
810ca908-97fc-4b8b-bd96-558aec50495e,33,Level 4,level,Reasoning;Reflex,120,51,43,5
810ca908-97fc-4b8b-bd96-558aec50495e,34,Level 5,level,Reasoning,190,85,60,2
83135a45-0ab1-4951-9342-c602aad72c63,0,Cipher Rush,minigame,Attention;Reflex,250,150,134,2
83135a45-0ab1-4951-9342-c602aad72c63,1,Match-a-Mole,minigame,Reflex;Attention,300,189,146,2
83135a45-0ab1-4951-9342-c602aad72c63,2,"Good Guy, Bad Guy",minigame,Memory,200,140,110,2
83135a45-0ab1-4951-9342-c602aad72c63,3,Feed The Fishes,minigame,Memory;Attention,90,65,65,1
83135a45-0ab1-4951-9342-c602aad72c63,4,Train of Thoughts,minigame,Reflex;Reasoning,200,132,92,2
