player_id,game_id,game_title,game_type,cognitive_skills,max_score,raw_best_score,raw_average_score,play_count,normalized_best_score,normalized_average_score,best_score_percent,average_score_percent
5b190361-fc48-47f8-b155-85daa06d2d0c,33,Level 4,level,Reasoning;Reflex,120,98,98,1,0.8167,0.8167,81.67,81.67
5fb34995-9d6e-4292-913d-ebcafd0ca34a,0,Cipher Rush,minigame,Attention;Reflex,250,86,0,3,0.344,0.0,34.4,0.0
5fb34995-9d6e-4292-913d-ebcafd0ca34a,1,Match-a-Mole,minigame,Reflex;Attention,300,92,92,1,0.3067,0.3067,30.67,30.67
5fb34995-9d6e-4292-913d-ebcafd0ca34a,2,"Good Guy, Bad Guy",minigame,Memory,200,25,25,1,0.125,0.125,12.5,12.5
5fb34995-9d6e-4292-913d-ebcafd0ca34a,4,Train of Thoughts,minigame,Reflex;Reasoning,200,95,95,1,0.475,0.475,47.5,47.5
5fb34995-9d6e-4292-913d-ebcafd0ca34a,5,Match The Notes,minigame,Memory;Perception,200,78,78,1,0.39,0.39,39.0,39.0
5fb34995-9d6e-4292-913d-ebcafd0ca34a,6,Wordify,minigame,Learning,70,48,48,1,0.6857,0.6857,68.57,68.57
5fb34995-9d6e-4292-913d-ebcafd0ca34a,7,Find Me If You Can,minigame,Perception,275,37,37,1,0.1345,0.1345,13.45,13.45
5fb34995-9d6e-4292-913d-ebcafd0ca34a,8,Word Reveal,minigame,Attention;Memory,170,81,81,1,0.4765,0.4765,47.65,47.65
5fb34995-9d6e-4292-913d-ebcafd0ca34a,11,Perception Match,minigame,Perception;Memory,250,167,167,1,0.668,0.668,66.8,66.8
5fb34995-9d6e-4292-913d-ebcafd0ca34a,12,"Faster, Please",minigame,Reflex,200,58,0,5,0.29,0.0,29.0,0.0
5fb34995-9d6e-4292-913d-ebcafd0ca34a,14,Word Bubble,minigame,Learning,200,86,6,2,0.43,0.03,43.0,3.0
5fb34995-9d6e-4292-913d-ebcafd0ca34a,15,Sequence Match,minigame,Memory,80,28,28,1,0.35,0.35,35.0,35.0
5fb34995-9d6e-4292-913d-ebcafd0ca34a,17,Number Memory,minigame,Memory,125,38,5,2,0.304,0.04,30.4,4.0
5fb34995-9d6e-4292-913d-ebcafd0ca34a,18,Stop The Clock,minigame,Reflex,800,309,309,1,0.3862,0.3862,38.62,38.62
5fb34995-9d6e-4292-913d-ebcafd0ca34a,31,Level 2,level,Memory;Attention,100,55,34,2,0.55,0.34,55.0,34.0
5fb34995-9d6e-4292-913d-ebcafd0ca34a,32,Level 3,level,Memory;Perception,85,24,24,1,0.2824,0.2824,28.24,28.24
5fb34995-9d6e-4292-913d-ebcafd0ca34a,33,Level 4,level,Reasoning;Reflex,120,59,18,3,0.4917,0.15,49.17,15.0
5fb34995-9d6e-4292-913d-ebcafd0ca34a,34,Level 5,level,Reasoning,190,93,58,4,0.4895,0.3053,48.95,30.53
61db4526-1302-49fc-84ce-0954cf692242,0,Cipher Rush,minigame,Attention;Reflex,250,150,78,2,0.6,0.312,60.0,31.2
61db4526-1302-49fc-84ce-0954cf692242,1,Match-a-Mole,minigame,Reflex;Attention,300,100,100,1,0.3333,0.3333,33.33,33.33
61db4526-1302-49fc-84ce-0954cf692242,2,"Good Guy, Bad Guy",minigame,Memory,200,40,40,1,0.2,0.2,20.0,20.0
61db4526-1302-49fc-84ce-0954cf692242,3,Feed The Fishes,minigame,Memory;Attention,90,75,75,1,0.8333,0.8333,83.33,83.33
61db4526-1302-49fc-84ce-0954cf692242,4,Train of Thoughts,minigame,Reflex;Reasoning,200,5,5,1,0.025,0.025,2.5,2.5
61db4526-1302-49fc-84ce-0954cf692242,13,Wordle,minigame,Learning;Reasoning,170,70,70,1,0.4118,0.4118,41.18,41.18
61db4526-1302-49fc-84ce-0954cf692242,30,Level 1,level,Reflex;Attention,95,95,95,2,1.0,1.0,100.0,100.0
6c5ae84a-2357-43f8-9c88-c4c67c37865b,0,Cipher Rush,minigame,Attention;Reflex,250,40,15,2,0.16,0.06,16.0,6.0
6c5ae84a-2357-43f8-9c88-c4c67c37865b,1,Match-a-Mole,minigame,Reflex;Attention,300,170,170,1,0.5667,0.5667,56.67,56.67
6c5ae84a-2357-43f8-9c88-c4c67c37865b,2,"Good Guy, Bad Guy",minigame,Memory,200,95,90,2,0.475,0.45,47.5,45.0
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,0,Cipher Rush,minigame,Attention;Reflex,250,106,0,7,0.424,0.0,42.4,0.0
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,1,Match-a-Mole,minigame,Reflex;Attention,300,91,91,1,0.3033,0.3033,30.33,30.33
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,3,Feed The Fishes,minigame,Memory;Attention,90,64,64,1,0.7111,0.7111,71.11,71.11
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,4,Train of Thoughts,minigame,Reflex;Reasoning,200,30,30,1,0.15,0.15,15.0,15.0
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,13,Wordle,minigame,Learning;Reasoning,170,78,57,3,0.4588,0.3353,45.88,33.53
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,16,Verbal Memory,minigame,Memory,250,86,20,2,0.344,0.08,34.4,8.0
74eb4edc-7eb3-4a6a-af1f-33bd4fcaf373,30,Level 1,level,Reflex;Attention,95,53,35,4,0.5579,0.3684,55.79,36.84
7b116dad-c57d-4ce7-938d-85753438907b,0,Cipher Rush,minigame,Attention;Reflex,250,138,82,13,0.552,0.328,55.2,32.8
7b116dad-c57d-4ce7-938d-85753438907b,2,"Good Guy, Bad Guy",minigame,Memory,200,103,57,10,0.515,0.285,51.5,28.5
7b116dad-c57d-4ce7-938d-85753438907b,3,Feed The Fishes,minigame,Memory;Attention,90,45,28,4,0.5,0.3111,50.0,31.11
7b116dad-c57d-4ce7-938d-85753438907b,4,Train of Thoughts,minigame,Reflex;Reasoning,200,84,84,1,0.42,0.42,42.0,42.0
7b116dad-c57d-4ce7-938d-85753438907b,5,Match The Notes,minigame,Memory;Perception,200,72,72,1,0.36,0.36,36.0,36.0
7b116dad-c57d-4ce7-938d-85753438907b,6,Wordify,minigame,Learning,70,42,27,7,0.6,0.3857,60.0,38.57
7b116dad-c57d-4ce7-938d-85753438907b,8,Word Reveal,minigame,Attention;Memory,170,118,93,20,0.6941,0.5471,69.41,54.71
7b116dad-c57d-4ce7-938d-85753438907b,9,Precision Product,minigame,Reflex;Learning,225,155,85,2,0.6889,0.3778,68.89,37.78
7b116dad-c57d-4ce7-938d-85753438907b,10,Sequence Grid,minigame,Memory,100,51,51,1,0.51,0.51,51.0,51.0
7b116dad-c57d-4ce7-938d-85753438907b,11,Perception Match,minigame,Perception;Memory,250,90,90,1,0.36,0.36,36.0,36.0
7b116dad-c57d-4ce7-938d-85753438907b,12,"Faster, Please",minigame,Reflex,200,159,159,1,0.795,0.795,79.5,79.5
7b116dad-c57d-4ce7-938d-85753438907b,13,Wordle,minigame,Learning;Reasoning,170,97,44,2,0.5706,0.2588,57.06,25.88
7b116dad-c57d-4ce7-938d-85753438907b,14,Word Bubble,minigame,Learning,200,91,54,2,0.455,0.27,45.5,27.0
7b116dad-c57d-4ce7-938d-85753438907b,15,Sequence Match,minigame,Memory,80,37,10,2,0.4625,0.125,46.25,12.5
7b116dad-c57d-4ce7-938d-85753438907b,16,Verbal Memory,minigame,Memory,250,122,122,1,0.488,0.488,48.8,48.8
7b116dad-c57d-4ce7-938d-85753438907b,18,Stop The Clock,minigame,Reflex,800,357,357,1,0.4462,0.4462,44.62,44.62
7b116dad-c57d-4ce7-938d-85753438907b,19,Odd One Out,minigame,Reasoning,175,32,32,1,0.1829,0.1829,18.29,18.29
7b116dad-c57d-4ce7-938d-85753438907b,30,Level 1,level,Reflex;Attention,95,51,18,3,0.5368,0.1895,53.68,18.95
7b116dad-c57d-4ce7-938d-85753438907b,31,Level 2,level,Memory;Attention,100,61,31,2,0.61,0.31,61.0,31.0
7b116dad-c57d-4ce7-938d-85753438907b,32,Level 3,level,Memory;Perception,85,36,36,1,0.4235,0.4235,42.35,42.35
7b116dad-c57d-4ce7-938d-85753438907b,33,Level 4,level,Reasoning;Reflex,120,82,82,1,0.6833,0.6833,68.33,68.33
7b116dad-c57d-4ce7-938d-85753438907b,34,Level 5,level,Reasoning,190,80,80,1,0.4211,0.4211,42.11,42.11
7e44185a-6c68-4f60-87b9-6319e7d28b67,1,Match-a-Mole,minigame,Reflex;Attention,300,185,185,1,0.6167,0.6167,61.67,61.67
7e44185a-6c68-4f60-87b9-6319e7d28b67,2,"Good Guy, Bad Guy",minigame,Memory,200,185,185,1,0.925,0.925,92.5,92.5
7e44185a-6c68-4f60-87b9-6319e7d28b67,3,Feed The Fishes,minigame,Memory;Attention,90,80,80,1,0.8889,0.8889,88.89,88.89
7e44185a-6c68-4f60-87b9-6319e7d28b67,4,Train of Thoughts,minigame,Reflex;Reasoning,200,160,160,1,0.8,0.8,80.0,80.0
7e44185a-6c68-4f60-87b9-6319e7d28b67,5,Match The Notes,minigame,Memory;Perception,200,179,179,1,0.895,0.895,89.5,89.5
7e44185a-6c68-4f60-87b9-6319e7d28b67,7,Find Me If You Can,minigame,Perception,275,253,253,1,0.92,0.92,92.0,92.0
7e44185a-6c68-4f60-87b9-6319e7d28b67,10,Sequence Grid,minigame,Memory,100,78,59,3,0.78,0.59,78.0,59.0
7e44185a-6c68-4f60-87b9-6319e7d28b67,11,Perception Match,minigame,Perception;Memory,250,212,189,6,0.848,0.756,84.8,75.6
7e44185a-6c68-4f60-87b9-6319e7d28b67,12,"Faster, Please",minigame,Reflex,200,137,103,6,0.685,0.515,68.5,51.5
7e44185a-6c68-4f60-87b9-6319e7d28b67,13,Wordle,minigame,Learning;Reasoning,170,129,76,4,0.7588,0.4471,75.88,44.71
7e44185a-6c68-4f60-87b9-6319e7d28b67,14,Word Bubble,minigame,Learning,200,162,118,4,0.81,0.59,81.0,59.0
7e44185a-6c68-4f60-87b9-6319e7d28b67,15,Sequence Match,minigame,Memory,80,45,45,1,0.5625,0.5625,56.25,56.25
7e44185a-6c68-4f60-87b9-6319e7d28b67,16,Verbal Memory,minigame,Memory,250,166,96,2,0.664,0.384,66.4,38.4
7e44185a-6c68-4f60-87b9-6319e7d28b67,17,Number Memory,minigame,Memory,125,122,78,5,0.976,0.624,97.6,62.4
7e44185a-6c68-4f60-87b9-6319e7d28b67,18,Stop The Clock,minigame,Reflex,800,784,695,2,0.98,0.8688,98.0,86.88
7e44185a-6c68-4f60-87b9-6319e7d28b67,19,Odd One Out,minigame,Reasoning,175,127,103,4,0.7257,0.5886,72.57,58.86
7e44185a-6c68-4f60-87b9-6319e7d28b67,30,Level 1,level,Reflex;Attention,95,72,72,1,0.7579,0.7579,75.79,75.79
7e44185a-6c68-4f60-87b9-6319e7d28b67,31,Level 2,level,Memory;Attention,100,98,82,4,0.98,0.82,98.0,82.0
7e44185a-6c68-4f60-87b9-6319e7d28b67,32,Level 3,level,Memory;Perception,85,50,50,1,0.5882,0.5882,58.82,58.82
7e44185a-6c68-4f60-87b9-6319e7d28b67,33,Level 4,level,Reasoning;Reflex,120,117,105,2,0.975,0.875,97.5,87.5
7e44185a-6c68-4f60-87b9-6319e7d28b67,34,Level 5,level,Reasoning,190,161,142,7,0.8474,0.7474,84.74,74.74
83135a45-0ab1-4951-9342-c602aad72c63,0,Cipher Rush,minigame,Attention;Reflex,250,0,0,2,0.0,0.0,0.0,0.0
83135a45-0ab1-4951-9342-c602aad72c63,1,Match-a-Mole,minigame,Reflex;Attention,300,115,108,2,0.3833,0.36,38.33,36.0
83135a45-0ab1-4951-9342-c602aad72c63,2,"Good Guy, Bad Guy",minigame,Memory,200,135,132,2,0.675,0.66,67.5,66.0
83135a45-0ab1-4951-9342-c602aad72c63,3,Feed The Fishes,minigame,Memory;Attention,90,50,50,1,0.5556,0.5556,55.56,55.56
83135a45-0ab1-4951-9342-c602aad72c63,4,Train of Thoughts,minigame,Reflex;Reasoning,200,40,20,2,0.2,0.1,20.0,10.0
83135a45-0ab1-4951-9342-c602aad72c63,5,Match The Notes,minigame,Memory;Perception,200,0,0,1,0.0,0.0,0.0,0.0
83135a45-0ab1-4951-9342-c602aad72c63,7,Find Me If You Can,minigame,Perception,275,100,100,1,0.3636,0.3636,36.36,36.36
83135a45-0ab1-4951-9342-c602aad72c63,8,Word Reveal,minigame,Attention;Memory,170,0,0,1,0.0,0.0,0.0,0.0
83135a45-0ab1-4951-9342-c602aad72c63,10,Sequence Grid,minigame,Memory,100,30,30,1,0.3,0.3,30.0,30.0
83135a45-0ab1-4951-9342-c602aad72c63,11,Perception Match,minigame,Perception;Memory,250,125,95,2,0.5,0.38,50.0,38.0
83135a45-0ab1-4951-9342-c602aad72c63,13,Wordle,minigame,Learning;Reasoning,170,40,40,1,0.2353,0.2353,23.53,23.53
83135a45-0ab1-4951-9342-c602aad72c63,14,Word Bubble,minigame,Learning,200,10,10,1,0.05,0.05,5.0,5.0
83135a45-0ab1-4951-9342-c602aad72c63,17,Number Memory,minigame,Memory,125,55,55,1,0.44,0.44,44.0,44.0
83135a45-0ab1-4951-9342-c602aad72c63,18,Stop The Clock,minigame,Reflex,800,98,98,1,0.1225,0.1225,12.25,12.25
83135a45-0ab1-4951-9342-c602aad72c63,19,Odd One Out,minigame,Reasoning,175,35,35,1,0.2,0.2,20.0,20.0
83135a45-0ab1-4951-9342-c602aad72c63,30,Level 1,level,Reflex;Attention,95,95,95,6,1.0,1.0,100.0,100.0
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,0,Cipher Rush,minigame,Attention;Reflex,250,82,82,1,0.328,0.328,32.8,32.8
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,1,Match-a-Mole,minigame,Reflex;Attention,300,19,19,1,0.0633,0.0633,6.33,6.33
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,3,Feed The Fishes,minigame,Memory;Attention,90,43,43,1,0.4778,0.4778,47.78,47.78
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,4,Train of Thoughts,minigame,Reflex;Reasoning,200,15,15,1,0.075,0.075,7.5,7.5
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,5,Match The Notes,minigame,Memory;Perception,200,55,55,1,0.275,0.275,27.5,27.5
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,6,Wordify,minigame,Learning,70,26,6,3,0.3714,0.0857,37.14,8.57
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,7,Find Me If You Can,minigame,Perception,275,41,0,3,0.1491,0.0,14.91,0.0
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,8,Word Reveal,minigame,Attention;Memory,170,53,53,1,0.3118,0.3118,31.18,31.18
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,9,Precision Product,minigame,Reflex;Learning,225,84,84,1,0.3733,0.3733,37.33,37.33
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,11,Perception Match,minigame,Perception;Memory,250,90,43,13,0.36,0.172,36.0,17.2
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,12,"Faster, Please",minigame,Reflex,200,55,55,1,0.275,0.275,27.5,27.5
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,13,Wordle,minigame,Learning;Reasoning,170,119,119,1,0.7,0.7,70.0,70.0
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,14,Word Bubble,minigame,Learning,200,19,0,2,0.095,0.0,9.5,0.0
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,15,Sequence Match,minigame,Memory,80,5,0,2,0.0625,0.0,6.25,0.0
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,16,Verbal Memory,minigame,Memory,250,34,0,3,0.136,0.0,13.6,0.0
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,17,Number Memory,minigame,Memory,125,6,6,1,0.048,0.048,4.8,4.8
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,18,Stop The Clock,minigame,Reflex,800,78,78,1,0.0975,0.0975,9.75,9.75
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,19,Odd One Out,minigame,Reasoning,175,54,54,1,0.3086,0.3086,30.86,30.86
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,30,Level 1,level,Reflex;Attention,95,14,14,1,0.1474,0.1474,14.74,14.74
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,31,Level 2,level,Memory;Attention,100,5,5,1,0.05,0.05,5.0,5.0
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,32,Level 3,level,Memory;Perception,85,27,0,6,0.3176,0.0,31.76,0.0
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,33,Level 4,level,Reasoning;Reflex,120,20,20,1,0.1667,0.1667,16.67,16.67
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,34,Level 5,level,Reasoning,190,21,0,2,0.1105,0.0,11.05,0.0
9208b64b-3197-42c2-ae8d-f6528747ccd5,2,"Good Guy, Bad Guy",minigame,Memory,200,152,152,1,0.76,0.76,76.0,76.0
9208b64b-3197-42c2-ae8d-f6528747ccd5,3,Feed The Fishes,minigame,Memory;Attention,90,65,62,3,0.7222,0.6889,72.22,68.89
9208b64b-3197-42c2-ae8d-f6528747ccd5,4,Train of Thoughts,minigame,Reflex;Reasoning,200,155,147,2,0.775,0.735,77.5,73.5
9208b64b-3197-42c2-ae8d-f6528747ccd5,7,Find Me If You Can,minigame,Perception,275,196,196,1,0.7127,0.7127,71.27,71.27
9208b64b-3197-42c2-ae8d-f6528747ccd5,8,Word Reveal,minigame,Attention;Memory,170,108,104,6,0.6353,0.6118,63.53,61.18
9208b64b-3197-42c2-ae8d-f6528747ccd5,9,Precision Product,minigame,Reflex;Learning,225,112,99,2,0.4978,0.44,49.78,44.0
9208b64b-3197-42c2-ae8d-f6528747ccd5,10,Sequence Grid,minigame,Memory,100,77,74,2,0.77,0.74,77.0,74.0
9208b64b-3197-42c2-ae8d-f6528747ccd5,13,Wordle,minigame,Learning;Reasoning,170,120,120,1,0.7059,0.7059,70.59,70.59
9208b64b-3197-42c2-ae8d-f6528747ccd5,14,Word Bubble,minigame,Learning,200,126,126,1,0.63,0.63,63.0,63.0
9208b64b-3197-42c2-ae8d-f6528747ccd5,15,Sequence Match,minigame,Memory,80,48,45,2,0.6,0.5625,60.0,56.25
9208b64b-3197-42c2-ae8d-f6528747ccd5,16,Verbal Memory,minigame,Memory,250,180,180,1,0.72,0.72,72.0,72.0
9208b64b-3197-42c2-ae8d-f6528747ccd5,17,Number Memory,minigame,Memory,125,94,94,1,0.752,0.752,75.2,75.2
9208b64b-3197-42c2-ae8d-f6528747ccd5,18,Stop The Clock,minigame,Reflex,800,661,661,1,0.8262,0.8262,82.62,82.62
9208b64b-3197-42c2-ae8d-f6528747ccd5,19,Odd One Out,minigame,Reasoning,175,88,88,1,0.5029,0.5029,50.29,50.29
9208b64b-3197-42c2-ae8d-f6528747ccd5,30,Level 1,level,Reflex;Attention,95,66,66,1,0.6947,0.6947,69.47,69.47
92cd5243-d6ad-464c-9a4f-b3998fa12823,0,Cipher Rush,minigame,Attention;Reflex,250,209,209,1,0.836,0.836,83.6,83.6
92cd5243-d6ad-464c-9a4f-b3998fa12823,1,Match-a-Mole,minigame,Reflex;Attention,300,260,260,1,0.8667,0.8667,86.67,86.67
92cd5243-d6ad-464c-9a4f-b3998fa12823,2,"Good Guy, Bad Guy",minigame,Memory,200,114,99,4,0.57,0.495,57.0,49.5
92cd5243-d6ad-464c-9a4f-b3998fa12823,3,Feed The Fishes,minigame,Memory;Attention,90,75,66,2,0.8333,0.7333,83.33,73.33
92cd5243-d6ad-464c-9a4f-b3998fa12823,6,Wordify,minigame,Learning,70,69,69,1,0.9857,0.9857,98.57,98.57
92cd5243-d6ad-464c-9a4f-b3998fa12823,9,Precision Product,minigame,Reflex;Learning,225,143,128,3,0.6356,0.5689,63.56,56.89
92cd5243-d6ad-464c-9a4f-b3998fa12823,10,Sequence Grid,minigame,Memory,100,75,75,1,0.75,0.75,75.0,75.0
92cd5243-d6ad-464c-9a4f-b3998fa12823,14,Word Bubble,minigame,Learning,200,196,196,1,0.98,0.98,98.0,98.0
92cd5243-d6ad-464c-9a4f-b3998fa12823,15,Sequence Match,minigame,Memory,80,44,44,1,0.55,0.55,55.0,55.0
92cd5243-d6ad-464c-9a4f-b3998fa12823,16,Verbal Memory,minigame,Memory,250,199,199,1,0.796,0.796,79.6,79.6
92cd5243-d6ad-464c-9a4f-b3998fa12823,17,Number Memory,minigame,Memory,125,122,122,1,0.976,0.976,97.6,97.6
92cd5243-d6ad-464c-9a4f-b3998fa12823,19,Odd One Out,minigame,Reasoning,175,128,128,1,0.7314,0.7314,73.14,73.14
92cd5243-d6ad-464c-9a4f-b3998fa12823,30,Level 1,level,Reflex;Attention,95,74,62,2,0.7789,0.6526,77.89,65.26
92ec5e80-9c5e-4c54-8741-2155600d414b,0,Cipher Rush,minigame,Attention;Reflex,250,111,111,1,0.444,0.444,44.4,44.4
92ec5e80-9c5e-4c54-8741-2155600d414b,1,Match-a-Mole,minigame,Reflex;Attention,300,116,72,7,0.3867,0.24,38.67,24.0
92ec5e80-9c5e-4c54-8741-2155600d414b,2,"Good Guy, Bad Guy",minigame,Memory,200,116,116,1,0.58,0.58,58.0,58.0
92ec5e80-9c5e-4c54-8741-2155600d414b,3,Feed The Fishes,minigame,Memory;Attention,90,56,56,1,0.6222,0.6222,62.22,62.22
92ec5e80-9c5e-4c54-8741-2155600d414b,4,Train of Thoughts,minigame,Reflex;Reasoning,200,105,105,1,0.525,0.525,52.5,52.5
92ec5e80-9c5e-4c54-8741-2155600d414b,5,Match The Notes,minigame,Memory;Perception,200,125,125,1,0.625,0.625,62.5,62.5
92ec5e80-9c5e-4c54-8741-2155600d414b,6,Wordify,minigame,Learning,70,31,22,4,0.4429,0.3143,44.29,31.43
92ec5e80-9c5e-4c54-8741-2155600d414b,7,Find Me If You Can,minigame,Perception,275,183,99,2,0.6655,0.36,66.55,36.0
92ec5e80-9c5e-4c54-8741-2155600d414b,9,Precision Product,minigame,Reflex;Learning,225,154,154,1,0.6844,0.6844,68.44,68.44
92ec5e80-9c5e-4c54-8741-2155600d414b,10,Sequence Grid,minigame,Memory,100,59,59,1,0.59,0.59,59.0,59.0
92ec5e80-9c5e-4c54-8741-2155600d414b,11,Perception Match,minigame,Perception;Memory,250,134,99,5,0.536,0.396,53.6,39.6
92ec5e80-9c5e-4c54-8741-2155600d414b,12,"Faster, Please",minigame,Reflex,200,89,52,3,0.445,0.26,44.5,26.0
92ec5e80-9c5e-4c54-8741-2155600d414b,13,Wordle,minigame,Learning;Reasoning,170,66,47,3,0.3882,0.2765,38.82,27.65
92ec5e80-9c5e-4c54-8741-2155600d414b,14,Word Bubble,minigame,Learning,200,57,57,1,0.285,0.285,28.5,28.5
92ec5e80-9c5e-4c54-8741-2155600d414b,15,Sequence Match,minigame,Memory,80,49,49,1,0.6125,0.6125,61.25,61.25
92ec5e80-9c5e-4c54-8741-2155600d414b,16,Verbal Memory,minigame,Memory,250,127,127,1,0.508,0.508,50.8,50.8
92ec5e80-9c5e-4c54-8741-2155600d414b,17,Number Memory,minigame,Memory,125,81,69,2,0.648,0.552,64.8,55.2
92ec5e80-9c5e-4c54-8741-2155600d414b,19,Odd One Out,minigame,Reasoning,175,98,98,1,0.56,0.56,56.0,56.0
92ec5e80-9c5e-4c54-8741-2155600d414b,30,Level 1,level,Reflex;Attention,95,40,28,2,0.4211,0.2947,42.11,29.47
92ec5e80-9c5e-4c54-8741-2155600d414b,31,Level 2,level,Memory;Attention,100,38,38,1,0.38,0.38,38.0,38.0
92ec5e80-9c5e-4c54-8741-2155600d414b,32,Level 3,level,Memory;Perception,85,43,21,2,0.5059,0.2471,50.59,24.71
92ec5e80-9c5e-4c54-8741-2155600d414b,33,Level 4,level,Reasoning;Reflex,120,6,6,1,0.05,0.05,5.0,5.0
92ec5e80-9c5e-4c54-8741-2155600d414b,34,Level 5,level,Reasoning,190,36,12,2,0.1895,0.0632,18.95,6.32
9751f248-ddc4-463f-bc1b-bec70fac7665,0,Cipher Rush,minigame,Attention;Reflex,250,76,68,5,0.304,0.272,30.4,27.2
9751f248-ddc4-463f-bc1b-bec70fac7665,5,Match The Notes,minigame,Memory;Perception,200,47,47,1,0.235,0.235,23.5,23.5
9751f248-ddc4-463f-bc1b-bec70fac7665,7,Find Me If You Can,minigame,Perception,275,162,162,1,0.5891,0.5891,58.91,58.91
9751f248-ddc4-463f-bc1b-bec70fac7665,9,Precision Product,minigame,Reflex;Learning,225,54,54,1,0.24,0.24,24.0,24.0
9751f248-ddc4-463f-bc1b-bec70fac7665,11,Perception Match,minigame,Perception;Memory,250,108,87,2,0.432,0.348,43.2,34.8
9751f248-ddc4-463f-bc1b-bec70fac7665,14,Word Bubble,minigame,Learning,200,106,106,1,0.53,0.53,53.0,53.0
9751f248-ddc4-463f-bc1b-bec70fac7665,16,Verbal Memory,minigame,Memory,250,110,89,2,0.44,0.356,44.0,35.6
9751f248-ddc4-463f-bc1b-bec70fac7665,17,Number Memory,minigame,Memory,125,47,47,1,0.376,0.376,37.6,37.6
9751f248-ddc4-463f-bc1b-bec70fac7665,32,Level 3,level,Memory;Perception,85,58,58,1,0.6824,0.6824,68.24,68.24
a1d7a229-5477-4381-9e7d-b9b6fe1602af,0,Cipher Rush,minigame,Attention;Reflex,250,125,110,3,0.5,0.44,50.0,44.0
a1d7a229-5477-4381-9e7d-b9b6fe1602af,1,Match-a-Mole,minigame,Reflex;Attention,300,240,232,3,0.8,0.7733,80.0,77.33
a1d7a229-5477-4381-9e7d-b9b6fe1602af,2,"Good Guy, Bad Guy",minigame,Memory,200,200,195,3,1.0,0.975,100.0,97.5
a1d7a229-5477-4381-9e7d-b9b6fe1602af,3,Feed The Fishes,minigame,Memory;Attention,90,75,75,2,0.8333,0.8333,83.33,83.33
a1d7a229-5477-4381-9e7d-b9b6fe1602af,4,Train of Thoughts,minigame,Reflex;Reasoning,200,185,178,2,0.925,0.89,92.5,89.0
a1d7a229-5477-4381-9e7d-b9b6fe1602af,5,Match The Notes,minigame,Memory;Perception,200,100,58,2,0.5,0.29,50.0,29.0
a1d7a229-5477-4381-9e7d-b9b6fe1602af,6,Wordify,minigame,Learning,70,30,30,1,0.4286,0.4286,42.86,42.86
a1d7a229-5477-4381-9e7d-b9b6fe1602af,7,Find Me If You Can,minigame,Perception,275,230,193,3,0.8364,0.7018,83.64,70.18
a1d7a229-5477-4381-9e7d-b9b6fe1602af,8,Word Reveal,minigame,Attention;Memory,170,145,122,2,0.8529,0.7176,85.29,71.76
a1d7a229-5477-4381-9e7d-b9b6fe1602af,10,Sequence Grid,minigame,Memory,100,60,55,2,0.6,0.55,60.0,55.0
a1d7a229-5477-4381-9e7d-b9b6fe1602af,11,Perception Match,minigame,Perception;Memory,250,250,210,2,1.0,0.84,100.0,84.0
a1d7a229-5477-4381-9e7d-b9b6fe1602af,13,Wordle,minigame,Learning;Reasoning,170,110,103,3,0.6471,0.6059,64.71,60.59
a1d7a229-5477-4381-9e7d-b9b6fe1602af,14,Word Bubble,minigame,Learning,200,163,155,3,0.815,0.775,81.5,77.5
a1d7a229-5477-4381-9e7d-b9b6fe1602af,17,Number Memory,minigame,Memory,125,100,90,2,0.8,0.72,80.0,72.0
a1d7a229-5477-4381-9e7d-b9b6fe1602af,18,Stop The Clock,minigame,Reflex,800,679,660,2,0.8488,0.825,84.88,82.5
a1d7a229-5477-4381-9e7d-b9b6fe1602af,19,Odd One Out,minigame,Reasoning,175,120,118,2,0.6857,0.6743,68.57,67.43
